,account_length_norm,number_vmail_messages_norm,total_day_minutes_norm,total_day_calls_norm,total_day_charge_norm,total_eve_minutes_norm,total_eve_calls_norm,total_eve_charge_norm,total_night_minutes_norm,total_night_calls_norm,total_night_charge_norm,total_intl_minutes_norm,total_intl_calls_norm,total_intl_charge_norm,number_customer_service_calls_norm,international_plan_label,voice_mail_plan_label,churn_label
3080,0.16942148760330578,0.3076923076923077,0.6850640113798009,0.48484848484848486,0.6850736278447122,0.591706095185082,0.711764705882353,0.5916830386378521,0.6878481012658227,0.7885714285714286,0.6882386043894204,0.47000000000000003,0.2,0.4703703703703703,0.1111111111111111,0,1,0
3081,0.2809917355371901,0.0,0.4856330014224751,0.593939393939394,0.4856091030789826,0.31060395212913994,0.6411764705882352,0.310740013097577,0.4341772151898734,0.6114285714285714,0.43444006752954417,0.24,0.35000000000000003,0.24074074074074073,0.3333333333333333,0,0,0
3082,0.40495867768595045,0.0,0.6287339971550499,0.7151515151515152,0.6286813922356091,0.38630670748677987,0.611764705882353,0.3863785199738049,0.5027848101265823,0.5485714285714286,0.5030951041080473,0.605,0.2,0.6055555555555555,0.0,0,0,0
3083,0.29338842975206614,0.0,0.5120910384068279,0.6606060606060606,0.5120481927710844,0.8146395769551905,0.5647058823529412,0.8146692861820564,0.4934177215189874,0.6514285714285715,0.4935284186831739,0.54,0.2,0.5407407407407407,0.0,0,0,0
3085,0.4628099173553719,0.0,0.9021337126600285,0.5878787878787879,0.9021084337349397,0.6256610075146117,0.4117647058823529,0.6257367387033399,0.5445569620253164,0.5142857142857142,0.5447383230163196,0.68,0.1,0.6796296296296296,0.1111111111111111,0,0,1
3086,0.5826446280991736,0.44230769230769235,0.2907539118065434,0.6242424242424243,0.29066265060240964,0.6392986362371277,0.6470588235294118,0.6391617550753111,0.44632911392405067,0.5714285714285714,0.4462577377602701,0.45,0.2,0.45,0.1111111111111111,1,1,0
3088,0.3057851239669422,0.0,0.52574679943101,0.7636363636363637,0.5257697456492637,0.5527414416921792,0.6058823529411764,0.5527177472167649,0.2607594936708861,0.5142857142857142,0.261114237478897,0.41500000000000004,0.15000000000000002,0.41481481481481486,0.1111111111111111,0,0,0
3089,0.37190082644628103,0.0,0.7155049786628734,0.34545454545454546,0.715528781793842,0.4984692457556359,0.6647058823529411,0.498362802881467,0.4131645569620253,0.4114285714285714,0.41305571187394485,0.33,0.15000000000000002,0.3296296296296296,0.1111111111111111,0,0,0
3093,0.31818181818181823,0.0,0.3738264580369844,0.593939393939394,0.37382864792503345,0.5285276927358753,0.5588235294117647,0.5284872298624755,0.37316455696202533,0.4742857142857143,0.3731007315700619,0.5599999999999999,0.1,0.5592592592592592,0.2222222222222222,0,0,0
3095,0.5,0.0,0.45007112375533426,0.5757575757575758,0.4499665327978581,0.4967993320345115,0.6647058823529411,0.4967256057629339,0.3906329113924051,0.4342857142857143,0.3905458638154193,0.42500000000000004,0.25,0.4259259259259259,0.2222222222222222,0,0,0
3096,0.0743801652892562,0.6538461538461539,0.5871977240398294,0.6727272727272727,0.587182061579652,0.6392986362371277,0.6941176470588235,0.6391617550753111,0.39670886075949363,0.46285714285714286,0.3967360720315138,0.5900000000000001,0.5,0.5907407407407407,0.3333333333333333,0,1,0
3097,0.578512396694215,0.0,0.3931721194879089,0.5696969696969697,0.39307228915662645,0.4909546340105761,0.49411764705882355,0.49083169613621486,0.46303797468354435,0.6285714285714286,0.46314012380416436,0.555,0.30000000000000004,0.5555555555555556,0.3333333333333333,0,0,0
3098,0.3223140495867769,0.5192307692307693,0.5470839260312945,0.7575757575757576,0.5470214190093707,0.4099638185360423,0.6352941176470588,0.4099541584806811,0.5443037974683544,0.5542857142857143,0.5441755768148565,0.39,0.2,0.3907407407407407,0.1111111111111111,0,1,0
3099,0.7024793388429752,0.0,0.7456614509246089,0.4727272727272727,0.7456492637215529,0.4775953242415808,0.6647058823529411,0.4777341191879503,0.5283544303797468,0.5714285714285714,0.5284186831738886,0.265,0.15000000000000002,0.2648148148148148,0.0,0,0,0
3100,0.20661157024793392,0.0,0.11721194879089618,0.6424242424242425,0.11713520749665328,0.5861397161146673,0.4823529411764706,0.5861165684348395,0.5572151898734177,0.6571428571428571,0.5571187394485088,0.6200000000000001,0.15000000000000002,0.6203703703703703,0.0,0,0,0
3101,0.40082644628099173,0.0,0.47510668563300146,0.36363636363636365,0.4750669344042838,0.34817701085443914,0.38235294117647056,0.34806810740013105,0.6645569620253164,0.5714285714285714,0.6646032639279685,0.44500000000000006,0.1,0.4444444444444444,0.1111111111111111,0,0,0
3102,0.3842975206611571,0.0,0.5980085348506401,0.5757575757575758,0.5978915662650602,0.5321458391316448,0.5117647058823529,0.5320890635232483,0.3817721518987342,0.6342857142857142,0.38210467079347216,0.47000000000000003,0.15000000000000002,0.4703703703703703,0.2222222222222222,0,0,0
3103,0.4090909090909091,0.75,0.5829302987197724,0.4484848484848485,0.5828313253012047,0.5850264403005844,0.47058823529411764,0.5851342501637198,0.4273417721518988,0.5085714285714286,0.4276871131119865,0.5599999999999999,0.2,0.5592592592592592,0.2222222222222222,0,1,0
3104,0.5123966942148761,0.0,0.5237553342816501,0.6363636363636364,0.5237617135207496,0.35263011411077094,0.7235294117647059,0.3526522593320236,0.6113924050632912,0.5371428571428571,0.6117051209904333,0.23500000000000001,0.30000000000000004,0.23518518518518516,0.1111111111111111,0,0,0
3105,0.3305785123966942,0.0,0.75049786628734,0.509090909090909,0.7505020080321285,0.4531032563317562,0.6294117647058823,0.4531761624099542,0.3789873417721519,0.5371428571428571,0.37929093978615647,0.435,0.30000000000000004,0.4351851851851852,0.2222222222222222,0,0,0
3106,0.3842975206611571,0.0,0.4048364153627312,0.30303030303030304,0.40478580990629187,0.644308377400501,0.8352941176470589,0.6444007858546169,0.520506329113924,0.4514285714285714,0.5205402363534046,0.275,0.15000000000000002,0.2759259259259259,0.1111111111111111,0,0,0
3107,0.23140495867768596,0.0,0.47539118065433855,0.6242424242424243,0.47540160642570284,0.5243529084330643,0.6588235294117647,0.5242305173542895,0.28202531645569623,0.4228571428571429,0.2819358469330332,0.455,0.1,0.45555555555555555,0.1111111111111111,0,0,0
3108,0.5743801652892563,0.0,0.4219061166429588,0.5212121212121212,0.42185408299866134,0.5126635123851934,0.888235294117647,0.512770137524558,0.45341772151898735,0.4742857142857143,0.453573438379291,0.545,0.2,0.5444444444444444,0.0,0,0,0
3109,0.2603305785123967,0.0,0.8472261735419631,0.5333333333333333,0.8472222222222222,0.5455051489006401,0.5235294117647059,0.5455140798952194,0.541012658227848,0.6114285714285714,0.5413618458075408,0.6000000000000001,0.1,0.6,0.1111111111111111,0,0,1
3110,0.21074380165289258,0.0,0.411095305832148,0.36363636363636365,0.411144578313253,0.8252156971889785,0.7588235294117647,0.825147347740668,0.49189873417721525,0.6685714285714286,0.4918401800787845,0.6200000000000001,0.15000000000000002,0.6203703703703703,0.1111111111111111,1,0,0
3111,0.4793388429752066,0.0,0.6640113798008536,0.4303030303030303,0.6639892904953146,0.8249373782354577,0.44705882352941173,0.8248199083169615,0.7010126582278481,0.5885714285714285,0.7011817670230727,0.515,0.05,0.5148148148148147,0.0,0,0,1
3112,0.487603305785124,0.0,0.3712660028449502,0.593939393939394,0.3713186077643909,0.6944057890342331,0.5352941176470588,0.694499017681729,0.5567088607594937,0.6685714285714286,0.5571187394485088,0.635,0.05,0.6351851851851852,0.3333333333333333,0,0,0
3113,0.34710743801652894,0.0,0.3792318634423898,0.6484848484848484,0.3791834002677376,0.5148900640133592,0.5941176470588235,0.5150622134905043,0.7316455696202532,0.5657142857142857,0.7321328081035453,0.455,0.2,0.45555555555555555,0.3333333333333333,0,0,0
3114,0.3760330578512397,0.0,0.5226173541963015,0.6242424242424243,0.5225903614457832,0.7531310882271083,0.5705882352941176,0.7531106745252129,0.3364556962025317,0.5942857142857143,0.33652222847495783,0.5599999999999999,0.1,0.5592592592592592,0.0,0,0,0
3116,0.6694214876033058,0.0,0.3485064011379801,0.42424242424242425,0.3485609103078982,0.6161981630949067,0.5411764705882353,0.6162409954158481,0.4746835443037975,0.5028571428571429,0.47495779403489025,0.52,0.30000000000000004,0.5203703703703704,0.0,0,0,0
3117,0.3388429752066116,0.0,0.519203413940256,0.5151515151515151,0.5192436412315931,0.5051489006401335,0.6705882352941176,0.5052390307793059,0.5040506329113924,0.6285714285714286,0.5042205965109736,0.735,0.30000000000000004,0.7351851851851852,0.1111111111111111,0,0,0
3118,0.4793388429752066,0.0,0.3140825035561878,0.7393939393939394,0.31408969210174026,0.6760367381018647,0.6058823529411764,0.6761624099541584,0.4313924050632912,0.42857142857142855,0.4316263365222285,0.6950000000000001,0.25,0.6944444444444444,0.1111111111111111,0,0,0
3119,0.3677685950413223,0.0,0.4005689900426743,0.6606060606060606,0.40060240963855426,0.8433064291678263,0.6705882352941176,0.8434839554682385,0.6769620253164557,0.64,0.6769836803601575,0.7050000000000001,0.05,0.7055555555555555,0.0,0,0,0
3120,0.5619834710743802,0.0,0.3911806543385491,0.6181818181818182,0.39123159303882193,0.4898413581964931,0.5764705882352941,0.489849377865095,0.5331645569620254,0.5028571428571429,0.5334833989870569,0.52,0.30000000000000004,0.5203703703703704,0.0,0,0,0
3121,0.45867768595041325,0.0,0.32972972972972975,0.4909090909090909,0.3296519410977242,0.5558029501809072,0.5882352941176471,0.5556647020301244,0.6311392405063292,0.6342857142857142,0.6314012380416433,0.5,0.2,0.5,0.1111111111111111,0,0,0
3123,0.7107438016528926,0.38461538461538464,0.17126600284495022,0.6060606060606061,0.1711847389558233,0.3286946841079877,0.44705882352941173,0.3287491814014407,0.5825316455696202,0.7485714285714286,0.58244231851435,0.665,0.2,0.6648148148148147,0.1111111111111111,0,1,0
3124,0.008264462809917356,0.0,0.3570412517780939,0.6060606060606061,0.357095046854083,0.7408850542721959,0.4588235294117647,0.7409954158480682,0.6845569620253165,0.68,0.6848621271806415,0.29500000000000004,0.30000000000000004,0.29444444444444445,0.3333333333333333,0,0,1
3125,0.49173553719008267,0.5192307692307693,0.5109530583214794,0.8606060606060606,0.5108768406961178,0.731422209852491,0.6058823529411764,0.7314996725605764,0.6073417721518988,0.46285714285714286,0.6077658975801914,0.555,0.1,0.5555555555555556,0.1111111111111111,0,1,0
3126,0.5413223140495868,0.0,0.28165007112375534,0.7636363636363637,0.28162650602409633,0.5271360979682717,0.44705882352941173,0.5271774721676491,0.3956962025316456,0.6171428571428571,0.39561057962858753,0.42000000000000004,0.15000000000000002,0.42037037037037034,0.1111111111111111,0,0,0
3127,0.4132231404958678,0.0,0.4421052631578948,0.4303030303030303,0.4421017402945114,0.23378792095741718,0.7176470588235294,0.2337917485265226,0.58,0.5542857142857143,0.5801913337084975,0.29,0.05,0.29074074074074074,0.1111111111111111,0,0,0
3128,0.23553719008264462,0.0,0.5046941678520627,0.6484848484848484,0.5046854082998661,0.569718897856944,0.611764705882353,0.5697445972495089,0.3592405063291139,0.7028571428571428,0.35959482273494653,0.75,0.45,0.7499999999999999,0.3333333333333333,0,0,0
3129,0.30165289256198347,0.0,0.6645803698435278,0.43636363636363634,0.6644912985274432,0.46757584191483437,0.6058823529411764,0.4675834970530452,0.699493670886076,0.4057142857142857,0.6994935284186832,0.315,0.1,0.31481481481481477,0.2222222222222222,0,0,0
3130,0.4628099173553719,0.0,0.5980085348506401,0.6606060606060606,0.5978915662650602,0.5549679933203451,0.4764705882352941,0.5550098231827112,0.4387341772151899,0.5371428571428571,0.4389420371412493,0.49500000000000005,0.2,0.4944444444444444,0.3333333333333333,0,0,0
3131,0.5413223140495868,0.0,0.36073968705547654,0.503030303030303,0.3607764390896921,0.6768716949624268,0.5705882352941176,0.6768172888015718,0.5655696202531646,0.6057142857142858,0.5655599324704559,0.355,0.25,0.3555555555555555,0.3333333333333333,0,0,0
3133,0.5206611570247934,0.0,0.4432432432432433,0.5515151515151515,0.4432730923694779,0.2886167548010019,0.5,0.2884741322855272,0.2967088607594937,0.7142857142857143,0.2965672481710748,0.43,0.15000000000000002,0.4296296296296296,0.2222222222222222,0,0,0
3134,0.34710743801652894,0.0,0.6603129445234709,0.7878787878787878,0.6603078982597055,0.4194266629557472,0.4411764705882353,0.41944990176817293,0.6427848101265823,0.44,0.6432189082723692,0.65,0.15000000000000002,0.6499999999999999,0.0,0,0,0
3135,0.23966942148760334,0.0,0.3661450924608819,0.5151515151515151,0.36613119143239625,0.4725855830782076,0.711764705882353,0.4724950884086444,0.5248101265822785,0.56,0.5250422059651098,0.525,0.2,0.5259259259259259,0.3333333333333333,0,0,0
3136,0.4628099173553719,0.576923076923077,0.5943100995732575,0.5272727272727272,0.5942101740294511,0.4041191205121068,0.5235294117647059,0.404060248853962,0.5017721518987341,0.44,0.501969611705121,0.7450000000000001,0.25,0.7444444444444444,0.2222222222222222,0,1,0
3138,0.5206611570247934,0.0,0.41251778093883357,0.6424242424242425,0.412483266398929,0.6409685499582521,0.5823529411764706,0.6411263916175507,0.4174683544303798,0.5885714285714285,0.41755768148565,0.635,0.15000000000000002,0.6351851851851852,0.1111111111111111,0,0,0
3139,0.2809917355371901,0.0,0.6921763869132291,0.6121212121212121,0.6921017402945113,0.3039242972446423,0.5823529411764706,0.30386378519973806,0.4478481012658228,0.7885714285714286,0.44794597636465955,0.4650000000000001,0.15000000000000002,0.46481481481481474,0.0,0,0,0
3140,0.4173553719008265,0.0,0.611095305832148,0.36363636363636365,0.6111111111111112,0.483718341219037,0.4117647058823529,0.4836280288146693,0.4220253164556962,0.5142857142857142,0.4220596510973551,0.545,0.1,0.5444444444444444,0.1111111111111111,0,0,0
3141,0.5165289256198348,0.0,0.5248933143669986,0.3393939393939394,0.5249330655957162,0.5502365711104925,0.5352941176470588,0.550098231827112,0.6134177215189874,0.4228571428571429,0.6133933595948228,0.5599999999999999,0.15000000000000002,0.5592592592592592,0.2222222222222222,0,0,0
3142,0.5619834710743802,0.0,0.23982930298719773,0.593939393939394,0.23979250334672023,0.7222376843863066,0.6764705882352942,0.7223313686967912,0.5,0.6571428571428571,0.5002813731007316,0.515,0.1,0.5148148148148147,0.2222222222222222,0,0,0
3143,0.32644628099173556,0.0,0.406543385490754,0.42424242424242425,0.4064591700133869,0.6167548010019481,0.48823529411764705,0.6168958742632613,0.30734177215189873,0.6342857142857142,0.3072594259988745,0.76,0.2,0.7592592592592592,0.1111111111111111,0,0,0
3144,0.35123966942148765,0.0,0.3431009957325747,0.49696969696969695,0.3430388219544846,0.6632340662399109,0.5647058823529412,0.6633922724296006,0.5564556962025317,0.7142857142857143,0.5565559932470456,0.5700000000000001,0.25,0.5703703703703703,0.0,0,0,0
3145,0.49173553719008267,0.7692307692307693,0.6321479374110953,0.48484848484848486,0.6320281124497993,0.6209295853047592,0.49411764705882355,0.6208251473477407,0.4151898734177215,0.37142857142857144,0.4153066966797974,0.605,0.15000000000000002,0.6055555555555555,0.1111111111111111,0,1,0
3146,0.34710743801652894,0.40384615384615385,0.6238975817923187,0.8,0.6238286479250335,0.6072919565822431,0.6176470588235294,0.6074001309757695,0.6774683544303798,0.5428571428571428,0.6775464265616207,0.785,0.1,0.7851851851851852,0.2222222222222222,0,1,0
3148,0.21487603305785125,0.42307692307692313,0.21650071123755335,0.696969696969697,0.21653279785809906,0.4764820484274978,0.7,0.47642436149312384,0.6235443037974684,0.72,0.6235227912211593,0.30000000000000004,0.1,0.3,0.0,0,1,0
3149,0.4710743801652893,0.0,0.42019914651493595,0.6363636363636364,0.42018072289156627,0.5123851934316727,0.4,0.5124426981008514,0.3886075949367089,0.5828571428571429,0.38885762521102984,0.635,0.25,0.6351851851851852,0.0,1,0,0
3150,0.47520661157024796,0.0,0.3965860597439545,0.6181818181818182,0.3965863453815261,0.7286390203172836,0.5705882352941176,0.7285527177472169,0.4237974683544304,0.5771428571428572,0.42374788970174454,0.525,0.2,0.5259259259259259,0.1111111111111111,1,0,0
3151,0.38016528925619836,0.44230769230769235,0.5576102418207681,0.5515151515151515,0.5575635876840697,0.43501252435290844,0.6294117647058823,0.4351669941060904,0.5075949367088608,0.38857142857142857,0.5075970737197524,0.7650000000000001,0.1,0.7648148148148147,0.1111111111111111,0,1,0
3152,0.43388429752066116,0.0,0.4574679943100996,0.44242424242424244,0.4574966532797858,0.474255496799332,0.6588235294117647,0.4741322855271775,0.6308860759493671,0.7485714285714286,0.6308384918401801,0.36000000000000004,0.15000000000000002,0.3592592592592592,0.1111111111111111,0,0,0
3153,0.3760330578512397,0.0,0.9257467994310099,0.44242424242424244,0.9257028112449799,0.355691622599499,0.5882352941176471,0.3555992141453831,0.5313924050632912,0.56,0.5317951603826674,0.4650000000000001,0.5,0.46481481481481474,0.1111111111111111,0,0,1
3155,0.5,0.0,0.48022759601706977,0.5212121212121212,0.4802543507362784,0.6612858335652657,0.5764705882352941,0.6614276358873609,0.5172151898734177,0.5371428571428571,0.5171637591446258,0.265,0.45,0.2648148148148148,0.1111111111111111,1,0,0
3156,0.3347107438016529,0.0,0.7789473684210527,0.6,0.7789491298527442,0.34455886445866957,0.6470588235294118,0.34446627373935823,0.3739240506329114,0.3485714285714286,0.3742262239729882,0.34500000000000003,0.2,0.34444444444444444,0.2222222222222222,0,0,0
3159,0.4462809917355372,0.0,0.5559032716927454,0.6303030303030303,0.5558902275769746,0.5702755357639855,0.5352941176470588,0.5703994760969222,0.5827848101265822,0.5428571428571428,0.5830050647158131,0.7000000000000001,0.2,0.7,0.0,0,0,0
3161,0.40082644628099173,0.0,0.46230440967283076,0.4909090909090909,0.4623493975903614,0.44308377400500965,0.6705882352941176,0.44302554027504915,0.39797468354430376,0.5542857142857143,0.3978615644344401,0.485,0.05,0.48518518518518516,0.2222222222222222,0,0,0
3162,0.40082644628099173,0.0,0.244950213371266,0.4727272727272727,0.24497991967871488,0.6198163094906762,0.7647058823529411,0.6198428290766209,0.3924050632911392,0.7085714285714285,0.39279684862127184,0.45,0.35000000000000003,0.45,0.0,0,0,0
3163,0.31818181818181823,0.0,0.2534850640113798,0.7515151515151515,0.2535140562248996,0.6306707486779849,0.711764705882353,0.6306483300589392,0.6308860759493671,0.5028571428571429,0.6308384918401801,0.34500000000000003,0.25,0.34444444444444444,0.0,0,0,0
3164,0.17768595041322316,0.0,0.5396870554765292,0.7393939393939394,0.5396586345381527,0.4979126078485945,0.4235294117647059,0.4980353634577604,0.619493670886076,0.5314285714285715,0.6195835678109173,0.49000000000000005,0.25,0.4907407407407407,0.0,0,0,0
3165,0.243801652892562,0.0,0.5428165007112377,0.6060606060606061,0.5428380187416332,0.5455051489006401,0.5,0.5455140798952194,0.3840506329113924,0.6285714285714286,0.3843556555993247,0.49500000000000005,0.45,0.4944444444444444,0.0,0,0,0
3166,0.4628099173553719,0.0,0.5650071123755335,0.696969696969697,0.5649263721552877,0.7180629000834956,0.6235294117647059,0.7180746561886051,0.6222784810126583,0.5942857142857143,0.622397298818233,0.51,0.30000000000000004,0.5092592592592592,0.1111111111111111,0,0,1
3167,0.4132231404958678,0.0,0.5021337126600285,0.6363636363636364,0.5021753681392236,0.5527414416921792,0.8,0.5527177472167649,0.5321518987341772,0.8571428571428571,0.5323579065841306,0.385,0.25,0.3851851851851852,0.0,0,0,0
3168,0.6033057851239669,0.0,0.5357041251778094,0.48484848484848486,0.5356425702811245,0.5975507932090175,0.7235294117647059,0.5975769482645711,0.5518987341772152,0.5085714285714286,0.5520540236353405,0.51,0.2,0.5092592592592592,0.2222222222222222,0,0,0
3169,0.08264462809917356,0.0,0.5621621621621622,0.6363636363636364,0.5620816599732263,0.5744503200667965,0.5176470588235293,0.5743287491814014,0.4293670886075949,0.8171428571428572,0.4293753517163759,0.48,0.1,0.4796296296296296,0.3333333333333333,0,0,0
3170,0.578512396694215,0.0,0.593172119487909,0.7818181818181819,0.5932061579651942,0.5296409685499582,0.5058823529411764,0.529796987557302,0.3663291139240506,0.5314285714285715,0.3663477771525042,0.6000000000000001,0.45,0.6,0.1111111111111111,0,0,0
3172,0.2809917355371901,0.0,0.5963015647226174,0.5696969696969697,0.5962182061579653,0.5374338992485388,0.6235294117647059,0.5373280943025541,0.6073417721518988,0.5142857142857142,0.6077658975801914,0.6200000000000001,0.2,0.6203703703703703,0.0,0,0,0
3173,0.6942148760330579,0.0,0.4489331436699858,0.5818181818181818,0.44896251673360105,0.4453103256331756,0.7058823529411764,0.4453176162409954,0.5032911392405064,0.64,0.5036578503095104,0.685,0.30000000000000004,0.6851851851851852,0.3333333333333333,0,0,0
3174,0.4173553719008265,0.0,0.6981507823613087,0.49696969696969695,0.6981258366800536,0.7244642360144725,0.7294117647058823,0.7246234446627374,0.4939240506329114,0.4685714285714286,0.494091164884637,0.525,0.15000000000000002,0.5259259259259259,0.3333333333333333,0,0,1
3175,0.7148760330578513,0.0,0.20540540540540542,0.48484848484848486,0.20532128514056225,0.48260506540495407,0.4764705882352941,0.4826457105435495,0.32936708860759495,0.6914285714285714,0.32920652785593696,0.55,0.25,0.55,0.2222222222222222,0,0,0
3176,0.17768595041322316,0.4807692307692308,0.4349928876244666,0.6424242424242425,0.43490629183400265,0.5719454494851098,0.8647058823529412,0.5720366732154551,0.6260759493670887,0.6114285714285714,0.626336522228475,0.4,0.25,0.4,0.1111111111111111,0,1,0
3177,0.36363636363636365,0.2884615384615385,0.7795163584637269,0.503030303030303,0.7794511378848727,0.5349290286668521,0.5705882352941176,0.5350360183366077,0.3187341772151899,0.8057142857142857,0.31907709622960045,0.5950000000000001,0.1,0.5944444444444444,0.0,0,1,0
3178,0.5867768595041323,0.0,0.5069701280227596,0.6606060606060606,0.5068607764390897,0.7086000556637906,0.5470588235294117,0.7085789129011134,0.6108860759493672,0.7942857142857143,0.6111423747889702,0.42500000000000004,0.35000000000000003,0.4259259259259259,0.0,0,0,0
3179,0.31818181818181823,0.38461538461538464,0.7192034139402561,0.6181818181818182,0.7192101740294511,0.6056220428611188,0.6176470588235294,0.6057629338572365,0.27164556962025316,0.5314285714285715,0.2718064153066967,0.5599999999999999,0.15000000000000002,0.5592592592592592,0.0,1,1,0
3180,0.38016528925619836,0.0,0.6150782361308678,0.6060606060606061,0.6149598393574297,0.5087670470359031,0.8,0.5088408644400786,0.6022784810126582,0.37714285714285717,0.6027011817670231,0.39,0.15000000000000002,0.3907407407407407,0.2222222222222222,0,0,0
3181,0.43388429752066116,0.0,0.469701280227596,0.7272727272727273,0.46971218206157966,0.8076816031171722,0.4647058823529412,0.8077930582842175,0.6336708860759495,0.8,0.6336522228474958,0.405,0.1,0.4055555555555555,0.0,0,0,0
3182,0.47520661157024796,0.0,0.38065433854907543,0.5333333333333333,0.3806894243641232,0.4929028666852212,0.6058823529411764,0.4927963326784546,0.46886075949367084,0.6057142857142858,0.46876758581879574,0.6200000000000001,0.2,0.6203703703703703,0.2222222222222222,0,0,0
3183,0.16942148760330578,0.0,0.6179231863442389,0.7393939393939394,0.6178045515394913,0.8438630670748677,0.3411764705882353,0.843811394891945,0.3729113924050633,0.6514285714285715,0.3731007315700619,0.7000000000000001,0.2,0.7,0.2222222222222222,0,0,0
3184,0.7107438016528926,0.0,0.23357041251778093,0.45454545454545453,0.23360107095046856,0.5599777344837182,0.5588235294117647,0.5599214145383105,0.5232911392405063,0.8342857142857143,0.5233539673607204,0.48,0.1,0.4796296296296296,0.1111111111111111,0,0,0
3186,0.2851239669421488,0.44230769230769235,0.5846372688477952,0.5757575757575758,0.5846720214190093,0.6242694127470081,0.47058823529411764,0.6244269810085135,0.49645569620253166,0.4342857142857143,0.4963421496904896,0.485,0.2,0.48518518518518516,0.1111111111111111,0,1,0
3187,0.45867768595041325,0.0,0.4896159317211949,0.44242424242424244,0.48962516733601075,0.6345672140272752,0.8,0.6345776031434185,0.6820253164556962,0.5485714285714286,0.6820483961733258,0.7050000000000001,0.15000000000000002,0.7055555555555555,0.2222222222222222,0,0,0
3188,0.7644628099173554,0.0,0.5883357041251779,0.6303030303030303,0.5883534136546185,0.7959922070693013,0.6764705882352942,0.7960052390307794,0.389620253164557,0.64,0.3899831176139561,0.6200000000000001,0.30000000000000004,0.6203703703703703,0.0,0,0,0
3189,0.40495867768595045,0.0,0.5499288762446658,0.3090909090909091,0.5498661311914324,0.668243807403284,0.6882352941176471,0.6683038637851998,0.36886075949367086,0.5257142857142857,0.3691615081598199,0.61,0.2,0.6092592592592593,0.1111111111111111,0,0,0
3190,0.2272727272727273,0.0,0.642674253200569,0.3151515151515151,0.642570281124498,0.673531867520178,0.40588235294117647,0.6735428945645057,0.3658227848101266,0.38857142857142857,0.3657850309510411,0.585,0.15000000000000002,0.5851851851851851,0.0,0,0,0
3192,0.3388429752066116,0.0,0.13769559032716927,0.6363636363636364,0.13771753681392238,0.3888115780684664,0.5058823529411764,0.3886705959397512,0.390126582278481,0.45714285714285713,0.3899831176139561,0.5750000000000001,0.2,0.5759259259259258,0.2222222222222222,0,0,0
3193,0.19421487603305787,0.0,0.47965860597439547,0.5636363636363636,0.47958500669344045,0.6846646256610075,0.3588235294117647,0.6846758349705305,0.6832911392405063,0.5828571428571429,0.6837366347777153,0.5700000000000001,0.35000000000000003,0.5703703703703703,0.1111111111111111,0,0,0
3194,0.45867768595041325,0.5961538461538461,0.406543385490754,0.5575757575757576,0.4064591700133869,0.6507097133314779,0.6294117647058823,0.6506221349050426,0.8334177215189873,0.8114285714285714,0.8334271243669106,0.52,0.30000000000000004,0.5203703703703704,0.0,0,1,0
3195,0.45867768595041325,0.0,0.2423897581792319,0.6181818181818182,0.2423025435073628,0.4263846367937656,0.6941176470588235,0.4263261296660118,0.3610126582278481,0.6114285714285714,0.36128306133933596,0.41,0.2,0.4092592592592592,0.1111111111111111,0,0,0
3196,0.578512396694215,0.0,0.22133712660028448,0.7454545454545455,0.2213855421686747,0.401892568883941,0.7,0.40176817288801575,0.19063291139240507,0.37142857142857144,0.19077096229600451,0.28500000000000003,0.35000000000000003,0.28518518518518515,0.1111111111111111,0,0,0
3197,0.2975206611570248,0.3653846153846154,0.5103840682788051,0.6545454545454545,0.5103748326639893,0.26050654049540767,0.5294117647058824,0.260641781270465,0.5939240506329114,0.5657142857142857,0.594259988745076,0.7450000000000001,0.2,0.7444444444444444,0.2222222222222222,0,1,0
3198,0.3305785123966942,0.0,0.39772403982930304,0.593939393939394,0.39775769745649264,0.6880044531032562,0.6058823529411764,0.6879502292075967,0.610126582278481,0.6457142857142857,0.610579628587507,0.585,0.15000000000000002,0.5851851851851851,0.3333333333333333,0,0,0
3199,0.6776859504132232,0.3269230769230769,0.5061166429587483,0.4121212121212121,0.5060240963855421,0.42833286946841076,0.6588235294117647,0.4282907662082515,0.6359493670886076,0.6914285714285714,0.6359032076533484,0.53,0.35000000000000003,0.5296296296296296,0.1111111111111111,0,1,0
3200,0.2851239669421488,0.0,0.289900426742532,0.593939393939394,0.2898259705488621,0.5379905371555803,0.6647058823529411,0.5379829731499672,0.4240506329113924,0.72,0.42431063590320767,0.75,0.30000000000000004,0.7499999999999999,0.1111111111111111,0,0,0
3201,0.3223140495867769,0.0,0.44807965860597443,0.5454545454545454,0.44812583668005357,0.6228778179794043,0.48823529411764705,0.6227897838899804,0.610379746835443,0.56,0.610579628587507,0.61,0.2,0.6092592592592593,0.1111111111111111,0,0,0
3202,0.5165289256198348,0.0,0.47539118065433855,0.8363636363636363,0.47540160642570284,0.42972446423601446,0.5470588235294117,0.42960052390307796,0.6189873417721519,0.8457142857142858,0.6190208216094542,0.685,0.5,0.6851851851851852,0.3333333333333333,0,0,0
3203,0.3140495867768595,0.0,0.3530583214793741,0.5575757575757576,0.3530789825970549,0.5981074311160589,0.7705882352941177,0.5982318271119843,0.6108860759493672,0.7542857142857143,0.6111423747889702,0.685,0.15000000000000002,0.6851851851851852,0.0,0,0,0
